transaction_id,transaction_date,amount,account_type,category,business_unit,region,customer_id,vendor_id,description
TRX108246,2023-07-22,173974.38,Revenue,Subscription,Enterprise,North,CUST10221,,Much guy leave red character after something.
TRX108247,2023-03-06,133162.85,Revenue,Service,Retail,West,CUST10221,,Prepare technology value especially.
TRX108248,2023-08-01,135593.52,Revenue,Subscription,Enterprise,West,CUST10058,,Few man same seven.
TRX108249,2023-12-22,19290.64,Asset,Asset,Online,South,,,Really your trip human find wall.
TRX108250,2023-10-18,161033.18,Revenue,Subscription,Retail,West,CUST10035,,Beyond control now.
TRX108251,2023-02-06,-49508.02,Expense,Payroll,Online,West,,VEND1108,Certain seven effect save wife become.
TRX108252,2022-08-01,-50229.44,Expense,Payroll,Online,West,,VEND1019,Piece money without example team fall.
TRX108253,2023-04-11,118010.69,Revenue,Subscription,Enterprise,North,CUST10300,,Various parent charge continue message will watch.
TRX108254,2023-11-17,105263.41,Revenue,Subscription,Retail,South,CUST10136,,Ok four interest wish west account easy.
TRX108255,2023-10-11,-34358.05,Expense,Payroll,Enterprise,North,,VEND1038,Trade lead boy apply during trip listen.
TRX108256,2022-10-04,179512.53,Revenue,Product,Retail,South,CUST10135,,Beyond his tell pull drop sea.
TRX108257,2022-04-22,205849.82,Revenue,Service,Retail,South,CUST10262,,Lawyer although break go movie decision.
TRX108258,2023-04-09,152210.32,Revenue,Service,Online,South,CUST10098,,Type thus research yet skill charge.
TRX108259,2023-02-19,168086.51,Revenue,Subscription,Enterprise,North,CUST10062,,Relationship my provide.
TRX108260,2022-06-23,-73365.93,Expense,Other,Online,West,,VEND1033,Approach financial must three fine down.
TRX108261,2023-02-07,-44856.26,Expense,Utilities,Online,North,,VEND1004,Strategy country power base.
TRX108262,2023-08-05,207131.51,Revenue,Service,Retail,West,CUST10095,,Family investment treat face month factor maintain box.
TRX108263,2022-11-26,-17781.6,Expense,Payroll,Online,North,,VEND1002,Such compare agree already add forward party.
TRX108264,2023-04-26,90981.46,Revenue,Product,Retail,West,CUST10328,,Help test media mouth heavy place two.
TRX108265,2022-10-17,160825.65,Revenue,Service,Online,West,CUST10141,,Lead appear several.
TRX108266,2022-09-19,146692.33,Revenue,Subscription,Retail,East,CUST10053,,Particular subject blood smile sell.
TRX108267,2023-01-18,197261.79,Revenue,Service,Retail,West,CUST10331,,Because suffer staff street suffer interview another.
TRX108268,2023-07-06,105495.88,Revenue,Subscription,Retail,East,CUST10165,,Society employee eye doctor value one.
TRX108269,2023-06-14,256516.53,Revenue,Product,Enterprise,West,CUST10082,,Recently cell hit animal night most road.
TRX108270,2022-04-15,-52924.91,Expense,Utilities,Online,East,,VEND1068,Article experience sound.
TRX108271,2023-04-09,120281.55,Revenue,Subscription,Online,South,CUST10123,,Eye car during never.
TRX108272,2023-02-28,-19121.85,Expense,Rent,Enterprise,North,,VEND1097,Blood rate cultural peace.
TRX108273,2023-07-09,128901.56,Revenue,Product,Enterprise,North,CUST10185,,Wife chair drop risk hard idea old international.
TRX108274,2023-05-24,105097.85,Revenue,Product,Retail,East,CUST10042,,Decade mouth PM than company.
TRX108275,2022-06-10,154009.68,Revenue,Product,Online,South,CUST10195,,Pick keep here woman level.
TRX108276,2022-02-22,-35886.29,Expense,Rent,Online,East,,VEND1097,Computer school nothing wife loss.
TRX108277,2022-09-20,-63715.75,Expense,Supplies,Enterprise,West,,VEND1000,Least lay three impact college think beat.
TRX108278,2023-07-02,171898.1,Revenue,Subscription,Enterprise,West,CUST10017,,Society partner several.
TRX108279,2023-06-11,245680.53,Revenue,Product,Online,North,CUST10091,,Hospital wait speak why moment pretty guess.
TRX108280,2023-05-30,-38547.36,Expense,Rent,Enterprise,West,,VEND1116,Institution fight point thank.
TRX108281,2022-02-05,-26842.07,Expense,Supplies,Enterprise,East,,VEND1005,Window necessary plant finish together.
TRX108282,2023-07-03,-19672.64,Expense,Other,Online,East,,VEND1049,Blue condition capital reality sort top.
TRX108283,2022-12-23,108479.1,Revenue,Service,Online,East,CUST10087,,Cover current increase.
TRX108284,2023-08-19,-42561.95,Expense,Rent,Enterprise,North,,VEND1050,Almost west collection magazine account.
TRX108285,2022-07-08,-40945.82,Expense,Other,Enterprise,South,,VEND1022,Environment individual option care meet man technology.
TRX108286,2023-10-03,179443.98,Revenue,Subscription,Retail,North,CUST10134,,Other most speech left wife political.
TRX108287,2022-04-10,5000.0,Revenue,Service,Online,West,CUST10009,,Knowledge simply meet seem paper.
TRX108288,2022-09-29,107233.42,Revenue,Product,Retail,West,CUST10235,,Describe despite easy wonder investment rule.
TRX108289,2023-02-03,140560.16,Revenue,Product,Retail,East,CUST10293,,Son billion hit get return call beautiful front.
TRX108290,2022-01-06,128478.69,Revenue,Product,Retail,North,CUST10089,,Least think position goal step.
TRX108291,2023-04-27,31259.32,Equity,Equity,Online,East,,,Color indicate seek.
TRX108292,2023-05-03,-10265.01,Expense,Marketing,Online,South,,VEND1091,Book throw seven participant.
TRX108293,2023-11-19,-58653.29,Expense,Payroll,Retail,North,,VEND1075,Space team place American.
TRX108294,2022-08-18,209436.46,Revenue,Product,Enterprise,East,CUST10351,,Young game full low difficult agreement eye.
TRX108295,2023-03-25,215935.71,Revenue,Product,Online,East,CUST10167,,Street police past behind wish.
TRX108296,2023-10-05,144606.85,Revenue,Subscription,Retail,East,CUST10307,,Suggest need sell service claim.
TRX108297,2022-05-27,97862.6,Revenue,Subscription,Online,West,CUST10156,,Today view close will north.
TRX108298,2022-12-02,172874.33,Revenue,Subscription,Online,West,CUST10206,,Better before employee fast.
TRX108299,2023-05-17,109474.88,Revenue,Product,Retail,South,CUST10077,,Hold fear specific beat.
TRX108300,2022-11-03,-51471.42,Expense,Utilities,Retail,North,,VEND1003,Idea data by not.
TRX108301,2023-10-06,215714.75,Revenue,Product,Online,North,CUST10363,,Whose century conference subject military a question.
TRX108302,2022-11-22,213964.91,Revenue,Service,Enterprise,South,CUST10142,,Morning teacher whole into top.
TRX108303,2022-03-06,113811.73,Revenue,Product,Online,South,CUST10290,,Season clear soldier hand.
TRX108304,2023-04-18,13454.79,Asset,Asset,Enterprise,North,,,Hair protect do phone seem by be.
TRX108305,2022-03-30,-35001.73,Expense,Payroll,Online,South,,VEND1010,House look voice seven ago just.
TRX108306,2023-01-22,-54170.72,Expense,Utilities,Enterprise,South,,VEND1117,Camera head recent break gun.
TRX108307,2022-10-15,-37446.68,Expense,Other,Online,West,,VEND1004,Standard who voice unit democratic.
TRX108308,2023-04-19,-34453.26,Expense,Utilities,Retail,West,,VEND1006,Because somebody right already exactly wide might.
TRX108309,2023-12-01,-54585.65,Expense,Utilities,Retail,West,,VEND1049,Seek truth their boy most.
TRX108310,2023-10-27,-62069.21,Expense,Rent,Retail,West,,VEND1075,Soldier nation personal rest garden.
TRX108311,2023-09-30,123249.27,Revenue,Service,Retail,West,CUST10342,,We age thought pattern government father true.
TRX108312,2022-07-24,-39889.76,Expense,Other,Retail,East,,VEND1049,Some trouble film off.
TRX108313,2022-05-30,172567.19,Revenue,Product,Online,West,CUST10050,,Skin claim goal provide water glass together concern.
TRX108314,2022-09-19,206130.79,Revenue,Service,Enterprise,East,CUST10065,,Rule toward until low I.
TRX108315,2023-04-10,42030.75,Revenue,Service,Enterprise,South,CUST10318,,Career statement around environment challenge paper.
TRX108316,2023-06-26,-46422.95,Expense,Rent,Enterprise,West,,VEND1114,Well condition month born market.
TRX108317,2022-09-08,-33738.86,Expense,Utilities,Retail,East,,VEND1006,However couple material player.
TRX108318,2023-08-21,127657.24,Revenue,Product,Retail,West,CUST10039,,Rather or follow.
TRX108319,2023-05-29,135334.91,Revenue,Service,Enterprise,West,CUST10282,,Prove natural involve short until.
TRX108320,2022-01-09,88491.03,Revenue,Product,Retail,North,CUST10037,,Partner usually claim town price.
TRX108321,2023-03-08,-13462.81,Expense,Utilities,Enterprise,North,,VEND1003,Final test camera difficult among themselves reduce.
TRX108322,2022-10-13,-20501.38,Expense,Rent,Online,North,,VEND1046,Tend front music ago in prove.
TRX108323,2023-04-21,-85698.36,Expense,Utilities,Online,North,,VEND1059,Peace trouble audience cover.
TRX108324,2023-11-26,-75352.23,Expense,Other,Retail,West,,VEND1077,Wear student win sometimes situation American occur.
TRX108325,2023-05-09,229586.28,Revenue,Service,Online,North,CUST10154,,Center billion claim suffer professional beyond.
TRX108326,2023-03-21,133771.06,Revenue,Subscription,Online,South,CUST10367,,Generation lot bring much sort.
TRX108327,2022-04-25,160919.26,Revenue,Product,Retail,South,CUST10092,,Course interview yet or woman network forward.
TRX108328,2023-03-07,155411.29,Revenue,Subscription,Online,West,CUST10284,,Rule bed no most in.
TRX108329,2023-10-10,104675.5,Revenue,Product,Retail,South,CUST10183,,Determine newspaper city end political song.
TRX108330,2022-11-08,-23868.47,Expense,Marketing,Retail,South,,VEND1022,Rest bar it threat seek at soldier.
TRX108331,2022-04-13,-21827.4,Expense,Other,Enterprise,West,,VEND1113,Trouble admit run baby institution wall.
TRX108332,2022-12-23,58062.57,Revenue,Product,Enterprise,South,CUST10328,,Simply science among push population range.
TRX108333,2023-08-11,79889.85,Revenue,Service,Retail,North,CUST10315,,Trial garden option blood hand thus.
TRX108334,2023-02-12,-29121.58,Expense,Supplies,Online,East,,VEND1025,Travel goal state spend citizen no receive.
TRX108335,2022-04-29,-30866.8,Expense,Utilities,Online,East,,VEND1049,Minute drug write follow.
TRX108336,2023-09-16,-51479.81,Expense,Marketing,Online,East,,VEND1042,Future young same condition.
TRX108337,2023-11-11,145256.28,Revenue,Subscription,Retail,South,CUST10077,,Purpose tonight approach government buy.
TRX108338,2023-04-14,-41654.26,Expense,Supplies,Retail,South,,VEND1065,Chair second change.
TRX108339,2023-11-29,31270.28,Asset,Asset,Enterprise,West,,,Attack parent take.
TRX108340,2022-03-24,-2000.0,Expense,Marketing,Enterprise,North,,VEND1103,Shake agent major law last need five.
TRX108341,2023-06-21,-20984.48,Expense,Marketing,Retail,West,,VEND1009,Thought something rock skin husband simple.
TRX108342,2022-07-26,170030.63,Revenue,Product,Enterprise,North,CUST10193,,Level high meet hear recently.
TRX108343,2022-07-15,18232.15,Asset,Asset,Enterprise,East,,,Action deep notice help too into.
TRX108344,2023-09-11,-11922.25,Expense,Marketing,Online,West,,VEND1051,Dark food later agree.
TRX108345,2023-06-11,29800.71,Equity,Equity,Retail,North,,,Early part bar story.
TRX108346,2022-11-14,-68422.44,Expense,Utilities,Retail,South,,VEND1080,Detail main may environmental able interview.
TRX108347,2023-11-22,160117.19,Revenue,Service,Enterprise,West,CUST10312,,Eat rather return course ago budget.
TRX108348,2022-03-31,-43384.25,Expense,Other,Retail,North,,VEND1091,Week realize management thought.
TRX108349,2023-12-13,45047.51,Revenue,Product,Enterprise,West,CUST10094,,Letter investment clear per.
TRX108350,2023-07-23,191549.47,Revenue,Product,Enterprise,North,CUST10227,,One form manager place case card.
TRX108351,2022-06-06,-18511.92,Expense,Marketing,Enterprise,North,,VEND1025,Take many move analysis your memory.
TRX108352,2023-06-25,-2000.0,Expense,Utilities,Enterprise,East,,VEND1007,Hotel area read later.
TRX108353,2023-10-10,-96300.7,Expense,Utilities,Retail,East,,VEND1042,Action everything leader stop.
TRX108354,2023-01-18,281258.16,Revenue,Product,Online,North,CUST10019,,Radio hear this four knowledge find watch.
TRX108355,2023-09-16,227943.59,Revenue,Subscription,Online,East,CUST10030,,Today get manage across after.
TRX108356,2022-09-03,-68653.47,Expense,Rent,Retail,West,,VEND1075,Bad far short again full consider.
TRX108357,2023-09-08,131246.15,Revenue,Service,Enterprise,East,CUST10361,,Security pull open very thought.
TRX108358,2022-03-06,6728.14,Liability,Liability,Enterprise,East,,,Remember join must few cut.
TRX108359,2023-02-11,157443.82,Revenue,Subscription,Enterprise,South,CUST10320,,Care more say cover method trouble.
TRX108360,2023-03-25,152667.9,Revenue,Product,Enterprise,North,CUST10232,,Increase much usually machine would amount politics.
TRX108361,2022-02-28,21494.4,Asset,Asset,Online,West,,,Wrong above line young million both.
TRX108362,2022-11-09,227693.69,Revenue,Service,Retail,East,CUST10208,,Tonight choice heavy gun amount television floor into.
TRX108363,2023-02-01,-58300.99,Expense,Utilities,Online,North,,VEND1079,Argue available since young east difference which.
TRX108364,2022-06-28,191849.09,Revenue,Subscription,Retail,South,CUST10010,,Offer report school west.
TRX108365,2023-07-10,65381.12,Revenue,Product,Retail,North,CUST10008,,Music hard cut fish couple.
TRX108366,2023-01-19,-54496.18,Expense,Marketing,Retail,South,,VEND1023,Computer but decide blood.
TRX108367,2023-10-13,-44623.51,Expense,Payroll,Retail,South,,VEND1044,Minute suggest call indeed break investment certain.
TRX108368,2023-10-03,213446.99,Revenue,Product,Enterprise,West,CUST10295,,Them international surface way.
TRX108369,2023-08-28,137391.93,Revenue,Product,Retail,East,CUST10113,,First clear this family tend.
TRX108370,2022-05-09,165486.27,Revenue,Subscription,Retail,South,CUST10015,,Here natural other hard finish time.
TRX108371,2022-09-11,134332.29,Revenue,Subscription,Online,West,CUST10336,,Future true still material.
TRX108372,2023-11-27,-35656.44,Expense,Utilities,Retail,South,,VEND1093,Actually place entire turn than speak.
TRX108373,2022-05-29,201625.04,Revenue,Subscription,Online,West,CUST10111,,Successful throughout simple.
TRX108374,2023-05-21,227677.74,Revenue,Subscription,Enterprise,East,CUST10114,,Hotel possible order box determine with meet painting.
TRX108375,2023-05-01,173474.47,Revenue,Service,Enterprise,West,CUST10088,,Relate doctor every nearly technology ok foreign.
TRX108376,2023-12-18,154732.91,Revenue,Product,Enterprise,West,CUST10335,,Sense necessary edge brother.
TRX108377,2022-01-16,113115.13,Revenue,Subscription,Retail,South,CUST10205,,Kid life long car possible ball suddenly matter.
TRX108378,2022-12-20,137027.8,Revenue,Service,Enterprise,North,CUST10034,,President technology could action role.
TRX108379,2022-08-22,158750.73,Revenue,Subscription,Retail,North,CUST10120,,Capital tree new degree clearly house.
TRX108380,2022-07-03,284635.3,Revenue,Subscription,Retail,West,CUST10158,,Town rule eye move this above.
TRX108381,2023-08-15,141977.63,Revenue,Product,Online,East,CUST10074,,Use candidate approach environmental.
TRX108382,2023-06-20,-19143.07,Expense,Rent,Enterprise,North,,VEND1020,Next wear upon shoulder tax camera.
TRX108383,2023-01-13,-87028.72,Expense,Other,Online,West,,VEND1090,Surface very allow receive.
TRX108384,2023-01-15,-46219.68,Expense,Rent,Enterprise,East,,VEND1038,Poor collection after thank single.
TRX108385,2023-08-31,-46525.78,Expense,Rent,Enterprise,North,,VEND1106,Sport beautiful test organization local military.
TRX108386,2023-04-28,-37262.57,Expense,Payroll,Online,North,,VEND1001,Throughout sense middle.
TRX108387,2023-12-30,290448.95,Revenue,Product,Enterprise,North,CUST10348,,Former its material share keep role pull.
TRX108388,2023-08-02,184416.17,Revenue,Product,Enterprise,East,CUST10072,,Security great suddenly help explain lay serve.
TRX108389,2022-02-03,22147.07,Asset,Asset,Retail,West,,,Fact cover certainly step receive traditional.
TRX108390,2022-10-06,24146.67,Liability,Liability,Retail,North,,,Apply develop none eat bag top top.
